title_id	title_type	primary_title	original_title	is_adult	start_year	end_year	runtime_minutes
tt4394588	tvEpisode	Episode #1.6	Episode #1.6	0	\N	\N	\N
tt4395284	tvEpisode	Episode #1.126	Episode #1.126	0	\N	\N	20
tt4395500	tvEpisode	Episode #1.46	Episode #1.46	0	2007	\N	42
tt4396156	tvEpisode	Episode #7.16	Episode #7.16	0	2015	\N	\N
tt4399312	tvEpisode	Episode #1.6	Episode #1.6	0	\N	\N	\N
tt4399776	tvEpisode	Episode #2.1	Episode #2.1	0	2015	\N	24
tt4401042	tvEpisode	Episode dated 6 March 2007	Episode dated 6 March 2007	0	2007	\N	\N
tt4404234	tvEpisode	Episode #14.14	Episode #14.14	0	2015	\N	\N
tt4405526	tvEpisode	Episode #1.3636	Episode #1.3636	0	1978	\N	\N
tt4405744	short	How He Came Back Home	How He Came Back Home	0	2014	\N	10
tt4407720	tvEpisode	Episode #1.210	Episode #1.210	0	\N	\N	\N
tt4409906	tvEpisode	Episode #1.3897	Episode #1.3897	0	1979	\N	\N
tt4409922	tvEpisode	Episode #1.3903	Episode #1.3903	0	1979	\N	\N
tt4411326	short	Gaumont Weekly	Gaumont Weekly	0	1912	\N	\N
tt4414536	tvEpisode	Episode #1.6941	Episode #1.6941	0	1991	\N	\N
tt4416044	tvEpisode	Episode #1.7089	Episode #1.7089	0	1992	\N	\N
tt4416304	tvEpisode	Episode #1.8096	Episode #1.8096	0	1996	\N	\N
tt4418638	tvEpisode	Episode dated 14 April 2014	Episode dated 14 April 2014	0	2014	\N	\N
tt4426026	tvEpisode	Episode #1.7	Episode #1.7	0	\N	\N	\N
tt4427306	short	In the Southern Highlands	In the Southern Highlands	0	1917	\N	\N
tt4427894	tvEpisode	Episode #6.19	Episode #6.19	0	1979	\N	90
tt4429160	movie	Red Shoes and the Seven Dwarfs	Red Shoes and the Seven Dwarfs	0	2019	\N	92
tt4430182	tvEpisode	Episode #3.20	Episode #3.20	0	\N	\N	\N
tt4430870	short	Selig-Tribune, No. 8	Selig-Tribune, No. 8	0	1917	\N	\N
tt4435528	tvEpisode	Episode #1.68	Episode #1.68	0	\N	\N	\N
tt4437226	tvEpisode	Episode dated 27 February 2011	Episode dated 27 February 2011	0	2011	\N	\N
tt4442898	tvEpisode	Episode #1.9	Episode #1.9	0	\N	\N	\N
tt4446844	tvEpisode	Episode dated 16 February 2015	Episode dated 16 February 2015	0	2015	\N	\N
tt4454672	tvEpisode	Episode dated 9 October 1980	Episode dated 9 October 1980	0	1980	\N	\N
tt4463590	tvEpisode	Episode #3.85	Episode #3.85	0	2010	\N	30
tt4465318	short	The Refugee	The Refugee	0	1910	\N	\N
tt4466368	tvEpisode	Episode #1.7	Episode #1.7	0	2015	\N	\N
tt4468568	tvEpisode	Episode dated 30 September 2014	Episode dated 30 September 2014	0	2014	\N	\N
tt4468828	tvEpisode	Episode dated 22 December 2009	Episode dated 22 December 2009	0	2009	\N	\N
tt4471962	tvEpisode	Episode #30.1	Episode #30.1	0	2013	\N	\N
tt4473316	tvEpisode	Episode dated 16 February 2015	Episode dated 16 February 2015	0	2015	\N	\N
tt4473538	tvEpisode	Episode dated 7 March 2015	Episode dated 7 March 2015	0	2015	\N	\N
tt4475664	tvEpisode	Episode #1.30	Episode #1.30	0	\N	\N	\N
tt4476308	tvEpisode	Episode #1.5412	Episode #1.5412	0	1972	\N	\N
tt4476772	tvSeries	Nobelstudion	Nobelstudion	0	2012	\N	\N
tt4478126	movie	A Different Kind of Church	A Different Kind of Church	0	2015	\N	68
tt4480062	tvEpisode	Episode dated 10 March 2015	Episode dated 10 March 2015	0	2015	\N	\N
tt4481204	tvEpisode	Episode #1.3	Episode #1.3	0	2014	\N	\N
tt4482024	tvEpisode	Episode #1.26	Episode #1.26	0	\N	\N	\N
tt4483016	tvEpisode	Episode dated 14 November 2007	Episode dated 14 November 2007	0	2007	\N	\N
tt4483798	tvEpisode	Episode dated 10 December 2014	Episode dated 10 December 2014	0	2014	\N	\N
tt4484650	movie	Rage in the Cage	Rage in the Cage	0	\N	\N	\N
tt4485486	tvEpisode	Episode #1.115	Episode #1.115	0	2015	\N	45
tt4487740	tvEpisode	Episode #1.5506	Episode #1.5506	0	1972	\N	\N
tt4490442	tvEpisode	Episode #1.5546	Episode #1.5546	0	1973	\N	\N
tt4491456	tvMiniSeries	The Seventies	The Seventies	0	2015	2015	42
tt4497710	tvEpisode	Episode #1.5607	Episode #1.5607	0	1973	\N	\N
tt4497764	tvEpisode	Episode #1.5615	Episode #1.5615	0	1973	\N	\N
tt4508410	tvEpisode	Episode #7.32	Episode #7.32	0	1997	\N	\N
tt4511526	tvEpisode	Episode #1.6	Episode #1.6	0	2001	\N	\N
tt4512826	tvEpisode	Episode #5.11	Episode #5.11	0	1986	\N	\N
tt4513088	tvEpisode	Episode #1.1	Episode #1.1	0	1992	\N	\N
tt4524358	tvEpisode	Episode dated 27 November 1996	Episode dated 27 November 1996	0	1996	\N	\N
tt4524712	tvEpisode	Episode dated 20 March 2015	Episode dated 20 March 2015	0	2015	\N	21
tt4526506	tvMovie	Ta Kythira ton monastirion kai ohi mono...	Ta Kythira ton monastirion kai ohi mono...	0	2015	\N	\N
tt4527010	tvSeries	Black Hollywood Live: LTAS	Black Hollywood Live: LTAS	0	2014	2015	\N
tt4527362	tvEpisode	Episode #1.4	Episode #1.4	0	2015	\N	\N
tt4528924	tvEpisode	Episode dated 29 March 2015	Episode dated 29 March 2015	0	2015	\N	\N
tt4531212	short	Rumours	Rumours	0	2011	\N	8
tt4533240	tvEpisode	Episode dated 12 December 2012	Episode dated 12 December 2012	0	2012	\N	\N
tt4536578	tvEpisode	Episode #2.33	Episode #2.33	0	2014	\N	\N
tt4540398	tvMovie	Das Kreuz - Ein Zeichen, das Geschichte machte	Das Kreuz - Ein Zeichen, das Geschichte machte	0	1967	\N	\N
tt4542184	tvEpisode	Episode dated 19 November 2001	Episode dated 19 November 2001	0	2001	\N	\N
tt4544278	movie	Tri bogatyrya: Khod konem	Tri bogatyrya: Khod konem	0	2015	\N	74
tt4544974	short	Millennial	Millennial	0	2015	\N	20
tt4554152	tvEpisode	Episode #30.46	Episode #30.46	0	2013	\N	\N
tt4556134	tvEpisode	Episode #1.6162	Episode #1.6162	0	2015	\N	28
tt4556396	tvEpisode	Episode #1.4	Episode #1.4	0	\N	\N	\N
tt4556676	tvEpisode	Episode dated 25 August 1995	Episode dated 25 August 1995	0	1995	\N	\N
tt4558038	tvEpisode	Episode dated 13 March 2015	Episode dated 13 March 2015	0	2015	\N	\N
tt4560122	tvEpisode	Episode dated 30 March 2015	Episode dated 30 March 2015	0	2015	\N	\N
tt4565298	tvEpisode	Episode #8.18	Episode #8.18	0	2012	\N	\N
tt4565588	short	Salt	Salt	0	2015	\N	6
tt4566766	tvEpisode	Episode dated 30 March 2015	Episode dated 30 March 2015	0	2015	\N	\N
tt4567858	movie	Goat Ears	Kozje usi	0	2017	\N	107
tt4569742	tvEpisode	Episode #21.13	Episode #21.13	0	2008	\N	60
tt4571410	tvEpisode	Episode dated 14 April 2015	Episode dated 14 April 2015	0	2015	\N	\N
tt4572360	tvEpisode	Episode #14.1	Episode #14.1	0	2013	\N	\N
tt4572982	tvEpisode	Episode #1.1578	Episode #1.1578	0	1968	\N	30
tt4578962	tvEpisode	Episode #1.2	Episode #1.2	0	2012	\N	40
tt4582240	movie	The First Notch	Mr. Lumm	0	1973	\N	80
tt4582970	tvEpisode	Episode #1.134	Episode #1.134	0	\N	\N	\N
tt4583010	tvEpisode	Episode #1.159	Episode #1.159	0	\N	\N	\N
tt4583022	tvEpisode	Episode #1.169	Episode #1.169	0	\N	\N	\N
tt4583462	tvEpisode	Episode #1.7	Episode #1.7	0	\N	\N	\N
tt4584166	tvEpisode	Episode #1.15	Episode #1.15	0	\N	\N	\N
tt4584634	tvEpisode	Episode #1.6	Episode #1.6	0	2015	\N	54
tt4592658	tvMovie	Girl Missing	Girl Missing	0	2015	\N	84
tt4594234	video	The Doctor	The Doctor	1	2014	\N	118
tt4594928	tvEpisode	Episode dated 13 April 2015	Episode dated 13 April 2015	0	2015	\N	\N
tt4603190	short	Become the Legend	Become the Legend	0	2014	\N	8
tt4609020	tvEpisode	Episode #1.115	Episode #1.115	0	\N	\N	\N
tt4613254	movie	Heartstone	Hjartasteinn	0	2016	\N	129
tt4617734	tvEpisode	Episode #1.15	Episode #1.15	0	\N	\N	\N
tt4625908	tvEpisode	Episode #1.10	Episode #1.10	0	2000	\N	44
tt4636068	movie	The Fourth Direction	Chauthi Koot	0	2015	\N	115
tt4646324	tvEpisode	Episode #10.52	Episode #10.52	0	\N	\N	\N
tt4648436	tvEpisode	Episode dated 13 October 1996	Episode dated 13 October 1996	0	1996	\N	\N
tt4651558	short	Cookie Cutter Life	Cookie Cutter Life	0	2014	\N	\N
tt4666884	tvEpisode	Episode dated 1 May 2014	Episode dated 1 May 2014	0	2014	\N	\N
tt4668086	tvEpisode	Episode dated 13 May 2015	Episode dated 13 May 2015	0	2015	\N	\N
tt4668688	tvEpisode	Episode dated 19 March 2015	Episode dated 19 March 2015	0	2015	\N	\N
tt4670648	tvEpisode	Episode #1.89	Episode #1.89	0	1997	\N	22
tt4671446	tvEpisode	Episode dated 20 November 2007	Episode dated 20 November 2007	0	2007	\N	\N
tt4673000	tvEpisode	Episode dated 23 June 2014	Episode dated 23 June 2014	0	2014	\N	\N
tt4678064	tvEpisode	Episode #3.12	Episode #3.12	0	2015	\N	\N
tt4678814	tvEpisode	Episode #1.29	Episode #1.29	0	2004	\N	44
tt4681116	tvEpisode	Episode #1.65	Episode #1.65	0	2004	\N	44
tt4683316	tvEpisode	Episode #2.15	Episode #2.15	0	2005	\N	\N
tt4683710	movie	Oya no nai suzume	Oya no nai suzume	0	1923	\N	\N
tt4688200	tvEpisode	Episode dated 23 July 2014	Episode dated 23 July 2014	0	2014	\N	\N
tt4691348	movie	Crayon Shin-chan Movie 23: Ora No Hikkoshi Monogatari - Saboten Daisuugeki	Eiga Kureyon Shinchan: Ora no hikkoshi monogatari - Saboten daishuugeki	0	2015	\N	103
tt4694924	tvEpisode	Episode dated 18 May 2015	Episode dated 18 May 2015	0	2015	\N	\N
tt4695268	tvEpisode	Episode #1.2	Episode #1.2	0	2015	\N	\N
tt4699352	tvEpisode	Episode dated 9 October 1967	Episode dated 9 October 1967	0	1967	\N	\N
tt4709778	tvEpisode	Episode #1.47	Episode #1.47	0	\N	\N	\N
tt4720192	tvEpisode	Episode #1.35	Episode #1.35	0	2015	\N	\N
tt4720460	tvEpisode	Episode #1.5	Episode #1.5	0	2004	\N	\N
tt4720820	short	Little Armadillium	Tatu Bolinha	0	2011	\N	12
tt4721734	tvEpisode	Episode #2.190	Episode #2.190	0	2013	\N	\N
tt4722176	tvEpisode	Episode dated 10 June 2015	Episode dated 10 June 2015	0	2015	\N	60
tt4723692	tvEpisode	Episode dated 4 June 2015	Episode dated 4 June 2015	0	2015	\N	\N
tt4726372	short	Acima das Nossas Possibilidades	Acima das Nossas Possibilidades	0	2014	\N	43
tt4726590	tvEpisode	Episode dated 16 March 2015	Episode dated 16 March 2015	0	2015	\N	\N
tt4729576	tvEpisode	Episode #1.276	Episode #1.276	0	1975	\N	\N
tt4730472	short	Synesthesia	Synesthesia	0	2015	\N	25
tt4737446	tvEpisode	Alexander Shirvindt/Mikhail Derzhavin/Pelageya	Alexander Shirvindt/Mikhail Derzhavin/Pelageya	0	2013	\N	\N
tt4742512	tvEpisode	Episode #1.3	Episode #1.3	0	2015	\N	\N
tt4743044	tvEpisode	Episode dated 30 May 2015	Episode dated 30 May 2015	0	2015	\N	\N
tt4745034	tvEpisode	Episode dated 30 April 1970	Episode dated 30 April 1970	0	1970	\N	90
tt4745446	tvEpisode	Episode dated 19 June 1988	Episode dated 19 June 1988	0	1988	\N	\N
tt4746866	tvEpisode	Episode #1.5	Episode #1.5	0	1985	\N	\N
tt4749124	tvEpisode	Episode #6.42	Episode #6.42	0	\N	\N	30
tt4750002	tvEpisode	Episode #1.8913	Episode #1.8913	0	2016	\N	\N
tt4754778	tvEpisode	Episode #1.5086	Episode #1.5086	0	\N	\N	28
tt4756418	tvEpisode	Episode #1.3	Episode #1.3	0	2002	\N	\N
tt4757110	tvEpisode	Episode #1.1	Episode #1.1	0	\N	\N	\N
tt4764250	tvEpisode	Episode #6.44	Episode #6.44	0	\N	\N	\N
tt4770826	short	Compassion Hospital	Compassion Hospital	0	2015	\N	30
tt4774474	tvEpisode	Episode #1.2	Episode #1.2	0	2004	\N	50
tt4775146	tvEpisode	Episode dated 10 June 2015	Episode dated 10 June 2015	0	2015	\N	20
tt4775744	tvEpisode	Episode #1.353	Episode #1.353	0	1981	\N	\N
tt4779668	tvEpisode	Episode #5.11	Episode #5.11	0	2010	\N	\N
tt4780408	tvEpisode	Episode dated 3 June 1969	Episode dated 3 June 1969	0	1969	\N	75
tt4780486	short	The Atom Station	The Atom Station	0	2015	\N	13
tt4782724	tvEpisode	Episode #1.4	Episode #1.4	0	\N	\N	\N
tt4783698	tvEpisode	Episode dated 4 June 2015	Episode dated 4 June 2015	0	2015	\N	\N
tt4783912	tvEpisode	Episode #1.108	Episode #1.108	0	\N	\N	\N
tt4787056	tvSeries	Printsip domino	Printsip domino	0	2001	\N	\N
tt4787508	tvEpisode	Episode #1.255	Episode #1.255	0	2015	\N	50
tt4787810	tvEpisode	Episode #1.295	Episode #1.295	0	\N	\N	\N
tt4796970	tvEpisode	Episode dated 6 July 2015	Episode dated 6 July 2015	0	2015	\N	\N
tt4800674	tvEpisode	Episode dated 21 April 2011	Episode dated 21 April 2011	0	2011	\N	\N
tt4804732	tvEpisode	Episode #1.2	Episode #1.2	0	\N	\N	\N
tt4806684	tvEpisode	Episode #1.571	Episode #1.571	0	1982	\N	\N
tt4807634	tvEpisode	Episode dated 7 March 2014	Episode dated 7 March 2014	1	2014	\N	\N
tt4808152	tvEpisode	Episode #1.58	Episode #1.58	0	\N	\N	\N
tt4812278	tvEpisode	Episode #1.5593	Episode #1.5593	0	\N	\N	28
tt4812524	tvEpisode	Episode #1.7560	Episode #1.7560	0	2017	\N	\N
tt4812796	tvEpisode	Episode #1.7696	Episode #1.7696	0	2017	\N	\N
tt4820666	tvEpisode	Episode #1.4	Episode #1.4	0	2013	\N	\N
tt4821596	tvEpisode	Episode #1.178	Episode #1.178	0	\N	\N	\N
tt4827442	movie	Kampout	Kampout	0	2017	\N	93
tt4827876	tvEpisode	Episode #2.22	Episode #2.22	0	2014	\N	\N
tt4833678	videoGame	Super Robot Wars D	Supa robotto taisen D	0	2003	\N	\N
tt4834524	tvEpisode	Episode dated 27 June 2011	Episode dated 27 June 2011	0	2011	\N	\N
tt4839578	tvEpisode	Episode #1.1717	Episode #1.1717	0	1969	\N	30
tt4840580	tvEpisode	Episode dated 16 July 2015	Episode dated 16 July 2015	0	2015	\N	\N
tt4842082	tvEpisode	Episode #25.80	Episode #25.80	0	2015	\N	\N
tt4842914	tvEpisode	Episode #1.1	Episode #1.1	0	1977	\N	\N
tt4847774	tvEpisode	Episode #6.200	Episode #6.200	0	2015	\N	\N
tt4849586	tvEpisode	Episode #29.18	Episode #29.18	0	1985	\N	\N
tt4850440	tvEpisode	Episode dated 7 August 1997	Episode dated 7 August 1997	0	1997	\N	\N
tt4853642	tvEpisode	Episode #3.8	Episode #3.8	0	2015	\N	\N
tt4854576	tvEpisode	Episode dated 27 March 2015	Episode dated 27 March 2015	0	2015	\N	\N
tt4855476	tvEpisode	Episode #1.4	Episode #1.4	0	2015	\N	\N
tt4858124	short	Commodity	Commodity	0	2015	\N	20
tt4859028	tvEpisode	Episode #17.78	Episode #17.78	0	1978	\N	\N
tt4859936	tvEpisode	Episode #2.17	Episode #2.17	0	1948	\N	\N
tt4860640	tvEpisode	Episode #1.1	Episode #1.1	0	2012	\N	\N
tt4864282	tvEpisode	Episode #6.135	Episode #6.135	0	2015	\N	\N
tt4867646	tvEpisode	Episode #1.9	Episode #1.9	0	\N	\N	\N
tt4868990	tvEpisode	Episode #2.40	Episode #2.40	0	2015	\N	\N
tt4869036	tvEpisode	Episode dated 1 August 2015	Episode dated 1 August 2015	0	2015	\N	\N
tt4870484	tvEpisode	Episode #4.51	Episode #4.51	0	2007	\N	\N
tt4873700	tvEpisode	Episode #14.1	Episode #14.1	0	\N	\N	\N
tt4876242	tvEpisode	Episode dated 30 April 1975	Episode dated 30 April 1975	0	1975	\N	\N
tt4879382	movie	Pyl pod solntsem	Pyl pod solntsem	0	1977	\N	93
tt4879862	tvEpisode	Episode dated 9 January 2009	Episode dated 9 January 2009	0	2009	\N	\N
tt4880470	tvEpisode	Episode #1.7253	Episode #1.7253	0	2015	\N	\N
tt4881690	short	Liberating H	Liberating H	0	2016	\N	\N
tt4882160	movie	Fred Mulligan's Showcase of Stars Episode 2	Fred Mulligan's Showcase of Stars Episode 2	0	2015	\N	50
tt4888888	tvSeries	Narciso Ibáñez Serrador presenta a Narciso Ibáñez Menta	Narciso Ibáñez Serrador presenta a Narciso Ibáñez Menta	0	1974	\N	\N
tt4889912	tvEpisode	Episode #1.13	Episode #1.13	0	\N	\N	\N
tt4890114	tvEpisode	Episode #1.103	Episode #1.103	0	\N	\N	\N
tt4890690	tvEpisode	Episode #1.40	Episode #1.40	0	\N	\N	\N
tt4891734	tvEpisode	Episode #1.31	Episode #1.31	0	\N	\N	\N
tt4894988	tvEpisode	Episode #1.124	Episode #1.124	0	\N	\N	\N
tt4895190	tvEpisode	Episode #1.224	Episode #1.224	0	\N	\N	\N
tt4900518	tvEpisode	Episode #1.64	Episode #1.64	0	2015	\N	45
tt4902176	tvEpisode	Episode #10.226	Episode #10.226	0	2015	\N	\N
tt4906518	tvEpisode	Episode dated 7 August 2015	Episode dated 7 August 2015	0	2015	\N	\N
tt4910234	tvEpisode	Episode dated 12 November 2014	Episode dated 12 November 2014	0	2014	\N	\N
tt4911502	tvEpisode	Episode dated 11 July 2011	Episode dated 11 July 2011	0	2011	\N	\N
tt4917250	movie	Closed Set	Closed Set	0	2015	\N	56
tt4917874	tvEpisode	Episode dated 6 August 1985	Episode dated 6 August 1985	0	1985	\N	\N
tt4918074	short	Instance	Instance	0	2015	\N	7
tt4918752	tvEpisode	Episode #1.80	Episode #1.80	0	1956	\N	30
tt4918862	tvEpisode	Episode #1.75	Episode #1.75	0	2015	\N	24
tt4920522	tvEpisode	Episode #2.6	Episode #2.6	0	\N	\N	\N
tt4933002	tvEpisode	Episode dated 1 December 1999	Episode dated 1 December 1999	0	1999	\N	\N
tt4944626	short	Allo dispatching, ici loco 5	Allo dispatching, ici loco 5	0	1960	\N	7
tt4947716	tvEpisode	Episode #1.10695	Episode #1.10695	0	2015	\N	\N
tt4951092	tvEpisode	Episode #10.20	Episode #10.20	0	\N	\N	\N
tt4954360	tvEpisode	Episode #3.33	Episode #3.33	0	\N	\N	\N
tt4956496	tvEpisode	Episode #1.46	Episode #1.46	0	\N	\N	\N
tt4962780	tvEpisode	Episode #4.21	Episode #4.21	0	1995	\N	\N
tt4963742	tvEpisode	Episode #3.21	Episode #3.21	0	2015	\N	\N
tt4964080	tvEpisode	Episode #1.19	Episode #1.19	0	2015	\N	\N
tt4966148	tvEpisode	Episode dated 6 September 2015	Episode dated 6 September 2015	0	2015	\N	\N
tt4966380	tvEpisode	Episode dated 25 August 2015	Episode dated 25 August 2015	0	2015	\N	\N
tt4971680	tvEpisode	Episode dated 8 September 2015	Episode dated 8 September 2015	0	2015	\N	\N
tt4973926	tvEpisode	Episode #3.5	Episode #3.5	0	\N	\N	\N
tt4978792	tvEpisode	Episode #15.99	Episode #15.99	0	2015	\N	\N
tt4984548	tvEpisode	Episode #1.68	Episode #1.68	0	\N	\N	\N
tt4988916	tvEpisode	Episode #1.18	Episode #1.18	0	\N	\N	\N
tt4992710	tvEpisode	Episode #1.250	Episode #1.250	0	\N	\N	\N
tt4994178	tvEpisode	Episode dated 7 September 2015	Episode dated 7 September 2015	0	2015	\N	\N
tt4999012	tvEpisode	Episode #1.56	Episode #1.56	0	1969	\N	22
tt5000632	video	Dr. Antibiotics	Dr. Antibiotics	0	2015	\N	1
tt5002324	tvEpisode	Episode dated 18 May 2005	Episode dated 18 May 2005	0	2005	\N	\N
tt5003048	tvEpisode	Episode dated 28 May 2014	Episode dated 28 May 2014	0	2014	\N	\N
tt5006400	tvEpisode	Episode #1.9	Episode #1.9	0	\N	\N	\N
tt5006610	tvEpisode	Episode #1.41	Episode #1.41	0	\N	\N	\N
tt5006868	tvEpisode	Episode #1.191	Episode #1.191	0	\N	\N	\N
tt5008468	tvEpisode	Episode #17.36	Episode #17.36	0	2015	\N	44
tt5009680	tvEpisode	Episode #1.11	Episode #1.11	0	\N	\N	\N
tt5010300	tvEpisode	Episode #1.808	Episode #1.808	0	\N	\N	\N
tt5017228	tvEpisode	Episode #1.1	Episode #1.1	0	1997	\N	\N
tt5018308	tvEpisode	Episode #1.12	Episode #1.12	0	\N	\N	\N
tt5019034	tvEpisode	Episode #1.2	Episode #1.2	0	\N	\N	\N
tt5019094	tvEpisode	Episode #1.15	Episode #1.15	0	\N	\N	\N
tt5020076	tvEpisode	Episode #1.9	Episode #1.9	0	2015	\N	\N
tt5033484	tvEpisode	Episode #20.11	Episode #20.11	0	2015	\N	\N
tt5038754	tvEpisode	Episode #1.94	Episode #1.94	0	2015	\N	\N
tt5041648	tvEpisode	Episode #1.8	Episode #1.8	0	2015	\N	54
tt5043312	tvEpisode	Episode #1.1	Episode #1.1	0	2016	\N	46
tt5043404	tvEpisode	Episode dated 23 September 2015	Episode dated 23 September 2015	0	2015	\N	\N
tt5045830	tvEpisode	Episode #3.1	Episode #3.1	0	2007	\N	\N
tt5045938	tvEpisode	Episode #4.32	Episode #4.32	0	1972	\N	55
tt5047686	tvEpisode	Episode dated 24 September 2015	Episode dated 24 September 2015	0	2015	\N	\N
tt5048114	tvEpisode	Episode #1.4	Episode #1.4	0	\N	\N	\N
tt5054408	tvEpisode	Episode #1.8208	Episode #1.8208	0	2019	\N	\N
tt5054648	tvEpisode	Episode #1.8328	Episode #1.8328	0	2020	\N	\N
tt5054746	tvEpisode	Episode #1.8377	Episode #1.8377	0	2020	\N	\N
tt5059288	tvEpisode	Episode #1.125	Episode #1.125	0	1978	\N	\N
tt5063102	tvEpisode	Episode dated 1 October 2015	Episode dated 1 October 2015	0	2015	\N	\N
tt5070868	tvEpisode	Episode #1.185	Episode #1.185	0	\N	\N	\N
tt5071358	tvEpisode	Episode #1.35	Episode #1.35	0	\N	\N	\N
tt5074470	tvEpisode	Episode #1.5	Episode #1.5	0	2015	\N	54
tt5078276	tvEpisode	Episode dated 15 October 2015	Episode dated 15 October 2015	0	2015	\N	\N
tt5078760	tvEpisode	Episode #1.1269	Episode #1.1269	0	2011	\N	22
tt5082718	tvMovie	Vigée Le Brun: The Queens Painter	Le fabuleux destin de Elisabeth Vigée Le Brun	0	2015	\N	94
tt5086932	tvEpisode	Episode dated 13 January 2011	Episode dated 13 January 2011	0	2011	\N	\N
tt5087854	tvEpisode	Episode #32.16	Episode #32.16	0	2015	\N	\N
tt5090860	tvEpisode	Fright for Sore Eyes	Fright for Sore Eyes	0	2015	\N	\N
tt5091108	movie	About Love	O lyubvi	0	2017	\N	97
tt5097922	tvEpisode	Episode #1.79	Episode #1.79	0	1973	\N	\N
tt5098794	tvEpisode	Episode dated 15 October 2015	Episode dated 15 October 2015	0	2015	\N	\N
tt5099024	tvEpisode	Episode dated 9 September 2015	Episode dated 9 September 2015	0	2015	\N	\N
tt5099676	tvEpisode	Episode dated 5 March 2015	Episode dated 5 March 2015	0	2015	\N	\N
tt5099810	tvEpisode	Episode dated 13 January 2015	Episode dated 13 January 2015	0	2015	\N	\N
tt5100906	tvEpisode	Episode dated 16 September 2015	Episode dated 16 September 2015	0	2015	\N	\N
tt5109456	tvEpisode	Episode #1.61	Episode #1.61	0	1980	\N	\N
tt5110722	tvEpisode	Episode #2.16	Episode #2.16	0	1954	\N	\N
tt5110920	tvEpisode	Episode #1.902	Episode #1.902	0	1967	\N	\N
tt5115848	tvEpisode	Episode #1.38	Episode #1.38	0	1964	\N	22
tt5120850	tvEpisode	Episode #1.7333	Episode #1.7333	0	2015	\N	\N
tt5121088	tvEpisode	Episode #2.86	Episode #2.86	0	1971	\N	55
tt5122000	tvEpisode	Episode dated 17 August 2007	Episode dated 17 August 2007	0	2007	\N	\N
tt5125224	tvEpisode	Episode #3.24	Episode #3.24	0	2015	\N	\N
tt5126176	tvEpisode	Episode dated 14 September 2004	Episode dated 14 September 2004	0	2004	\N	\N
tt5145426	tvEpisode	Kym Wilde and Chelsea Zinn	Kym Wilde and Chelsea Zinn	1	2004	\N	\N
tt5157584	tvSeries	Roots of Rap	Roots of Rap	0	2006	\N	\N
tt5159230	tvEpisode	Episode dated 6 June 2000	Episode dated 6 June 2000	0	2000	\N	\N
tt5162136	tvEpisode	Episode #1.409	Episode #1.409	0	2015	\N	90
tt5164088	tvEpisode	Episode #1.1	Episode #1.1	0	2002	\N	\N
tt5164220	tvEpisode	Episode dated 13 October 2015	Episode dated 13 October 2015	0	2015	\N	\N
tt5165954	movie	Die Spur der Tempelräuber	Die Spur der Tempelräuber	0	2015	\N	\N
tt5169738	movie	Wild Session	Sesión Salvaje	0	2019	\N	84
tt5170054	short	Any Time/Any Place	Any Time/Any Place	0	2014	\N	7
tt5172284	tvEpisode	Episode dated 29 January 2012	Episode dated 29 January 2012	0	2012	\N	\N
tt5172728	tvEpisode	Episode dated 15 November 2015	Episode dated 15 November 2015	0	2015	\N	\N
tt5176416	tvEpisode	Episode dated 4 November 2015	Episode dated 4 November 2015	0	2015	\N	\N
tt5177088	movie	The Girl in the Spider's Web	The Girl in the Spider's Web	0	2018	\N	115
tt5181064	short	Making the Mah Jongg Game	Making the Mah Jongg Game	0	2016	\N	12
tt5189706	tvEpisode	Episode #1.11	Episode #1.11	0	1993	\N	\N
tt5189834	tvEpisode	Episode #1.1	Episode #1.1	0	2000	\N	\N
tt5191538	tvEpisode	Episode dated 17 November 2015	Episode dated 17 November 2015	0	2015	\N	\N
tt5191808	tvEpisode	Episode #1.1	Episode #1.1	0	1978	\N	\N
tt5194658	tvMovie	Lotte Jäger und das tote Mädchen	Lotte Jäger und das tote Mädchen	0	2016	\N	90
tt5199348	tvEpisode	Episode dated 25 November 2015	Episode dated 25 November 2015	0	2015	\N	43
tt5200990	short	Free	Free	0	2015	\N	3
tt5205100	tvEpisode	Episode #1.6	Episode #1.6	0	2015	\N	60
tt5208108	short	Brush Stroke	Brush Stroke	0	2016	\N	\N
tt5211210	tvEpisode	Episode #4.2	Episode #4.2	0	2011	\N	\N
tt5212918	movie	A Bad Idea Gone Wrong	A Bad Idea Gone Wrong	0	2017	\N	85
tt5219278	tvEpisode	Episode #20.58	Episode #20.58	0	2015	\N	\N
tt5229842	tvEpisode	Dolly Parton/Debbie Matenopoulos/Jason Santos	Dolly Parton/Debbie Matenopoulos/Jason Santos	0	2015	\N	38
tt5235672	tvEpisode	Episode #1.95	Episode #1.95	0	1973	\N	\N
tt5237650	tvEpisode	Episode dated 28 November 2015	Episode dated 28 November 2015	0	2015	\N	\N
tt5237916	tvEpisode	Selfie Destruction	Selfie Destruction	0	2014	\N	\N
tt5238698	tvSpecial	Freek de Jonge: De mythe	Freek de Jonge: De mythe	0	1983	\N	116
tt5241398	tvMiniSeries	Formula F	Formula F	0	\N	\N	\N
tt5242596	tvEpisode	Episode #1.1	Episode #1.1	0	2000	\N	\N
tt5243020	tvEpisode	Episode dated 14 December 2015	Episode dated 14 December 2015	0	2015	\N	\N
tt5243022	tvEpisode	Episode dated 15 December 2015	Episode dated 15 December 2015	0	2015	\N	\N
