name_id	name_	birth_year	death_year
nm2242817	Samantha Housman	\N	\N
nm2242916	Carol Reed	\N	\N
nm2243272	Milton Sneed	\N	\N
nm2243916	Roy Francia	\N	\N
nm2244371	Wiktoria Gasiewska	1999	\N
nm2244408	Adam Hunter	\N	\N
nm2244442	Nishpal Singh	\N	\N
nm2244467	Tiago Alvarez Marques	\N	\N
nm2244667	Jen Gsell	\N	\N
nm2245278	Alex Dalrymple	1978	\N
nm2245500	Farhad Varahram	\N	\N
nm2245605	John Griffin	\N	\N
nm2245837	Ã?sta KristinsdÃ³ttir	\N	\N
nm2245971	Shahab Khan	1966	\N
nm2246282	Kengo KÃ´ra	1987	\N
nm2246299	Justine Greening	1969	\N
nm2246436	Anya Chipovskaya	1987	\N
nm2246764	PingÃ¼i	\N	\N
nm2247503	Susan Ferrara	\N	\N
nm2247767	Asha Rani	\N	\N
nm2250917	Nick Thurlow	\N	\N
nm2251654	Christian Rodrigo	\N	\N
nm2251818	Adriana Diaz	\N	\N
nm2251852	Daniel GonzÃ¡lez	\N	\N
nm2251854	Katie Wech	\N	\N
nm2252479	Delphine Guilbaud	\N	\N
nm2252925	Caroline Flint	1961	\N
nm2254820	Gyula MesterhÃ¡zy	1974	\N
nm2255137	Chris Paul	1985	\N
nm2255162	Rishi Tiwari	\N	\N
nm2255484	Rashmi Sharma	\N	\N
nm2255661	Lucy Forbes	\N	\N
nm2255793	Shabbir Naik	\N	\N
nm2255839	Peter Jennings	\N	\N
nm2256187	Odd Helge Haugsnes	\N	\N
nm2256253	Amit Dolawat	\N	\N
nm2256315	Dean Pelton	\N	\N
nm2256444	Joe Dachtler	1963	\N
nm2256476	ValÃ©rie PÃ©cresse	1967	\N
nm2256967	Jessica HernÃ¡ndez	\N	\N
nm2257033	Josh Egan	\N	\N
nm2257051	Ben Franklin	\N	\N
nm2257268	Milcho	1972	\N
nm2257274	Ãtienne FranÃ§ois	\N	\N
nm2257431	Michael Boogerd	1972	\N
nm2257438	Anirudh Pathak	\N	\N
nm2257646	Gautam Hegde	\N	\N
nm2257663	Adam Havener	\N	\N
nm2258056	Khalil-ur-Rehman Qamar	\N	\N
nm2258245	Sam Parsonson	\N	\N
nm2258325	Marion Nawrath	\N	\N
nm2258667	Greg Hahn	1984	\N
nm2258688	Anna Camps	\N	\N
nm2259035	Manel Iglesias	\N	\N
nm2259324	Tom Kelly	\N	\N
nm2259835	Brandi Burkhardt	1979	\N
nm2260417	Raymond Pak-Ming Wong	1946	\N
nm2261371	Tinah Mnumzana	\N	\N
nm2261721	Dolka Quiroz	\N	\N
nm2262280	DÃ©nes SzÃ¡raz	1979	\N
nm2262826	Victoria Griguera Dupuy	\N	\N
nm2262980	Ferdinand Panghulan	\N	\N
nm2263182	Aries Pascual	\N	\N
nm2263343	Mary Grace Ligon	\N	\N
nm2263354	Bren John De Leon	\N	\N
nm2263410	Patricia Kelly	\N	\N
nm2263424	Jake Maderazo	\N	\N
nm2263791	Claudia Kim	1985	\N
nm2264744	Donna Colada	\N	\N
nm2264842	Albert Prat	1983	\N
nm2264871	Maeve A. Murphy	\N	\N
nm2265077	Aria	\N	\N
nm2265384	Colbert King	\N	\N
nm2266011	Andy Milligan	\N	\N
nm2266085	Pep Ribas	\N	\N
nm2266086	Kaspars Znotins	1975	\N
nm2266161	Jaime AndrÃ©s Duque	\N	\N
nm2266779	Charles Groenhuijsen	1954	\N
nm2266814	Aiden Starr	1979	\N
nm2267185	Jens Bogner	1970	\N
nm2267348	Kylie Erica Mar	\N	\N
nm2267886	Martha Goddard	\N	\N
nm2268532	Zane	\N	\N
nm2268723	Sonny De Jesus	\N	\N
nm2268818	Haley Mancini	\N	\N
nm2268862	CÃ©sar Betancur	\N	\N
nm2268865	Dan Balz	\N	\N
nm2268884	Sophia Thomalla	1989	\N
nm2269028	Jouni Backman	1959	\N
nm2269032	Graham Patrick Martin	1991	\N
nm2269246	Tomasz Szafranski	1977	\N
nm2269620	Rozina Braghini	1994	\N
nm2269759	Serkan Kaya	1977	\N
nm2270460	Ingrid Seward	\N	\N
nm2270922	Biswajit Chakraborty	1948	\N
nm2270937	Joaquim Nadal	1948	\N
nm2271115	Semino Rossi	1962	\N
nm2271135	Carlos Lopes	\N	\N
nm2271608	Matt Nahay	\N	\N
nm2272348	Erika Hossington	\N	\N
nm2273253	Bill Schulz	1975	\N
nm2273276	Paul Konrad	\N	\N
nm2273428	Walter Krieger	\N	\N
nm2273474	Nanda Costa	1986	\N
nm2273482	Chelsea Barnard	\N	\N
nm2273524	Suzanne Bernert	1982	\N
nm2273692	Peter Bingemann	\N	\N
nm2273814	Aashish Rego	\N	\N
nm2274006	RamÃ³n GarcÃ­a	\N	\N
nm2274145	Herney Luna	\N	\N
nm2274170	RenÃ© Kindermann	1975	\N
nm2274251	Olga Chajdas	1983	\N
nm2274289	Anja Koebel	1968	\N
nm2274569	Vince Kesavamoorthy	\N	\N
nm2274590	Iuri Cunha	\N	\N
nm2274684	Swapnil Nerurkar	\N	\N
nm2274926	Radek Sofr	\N	\N
nm2274945	Alberto Moncada	\N	\N
nm2275148	Hinnerk Baumgarten	1968	\N
nm2275497	Meeno Schrader	1961	\N
nm2275786	Vered Feldman	1981	\N
nm2275824	Viktoria Winge	1980	\N
nm2275887	John Milhiser	1981	\N
nm2276241	Manish Goswami	\N	\N
nm2276542	Janina Elkin	1982	\N
nm2276735	Sampurn Anand	\N	\N
nm2276736	Richard Dolan	\N	\N
nm2276803	Dinesh Raheja	1957	\N
nm2276822	Shweta Salve	1960	\N
nm2277047	George Mason	\N	\N
nm2277570	Sandeep Bhatt	\N	\N
nm2277594	Ilgaz Giritlioglu	\N	\N
nm2277632	Ken Bowell	\N	\N
nm2277660	Anja Petzold	1970	\N
nm2278159	Rossa Mullin	\N	\N
nm2278373	Maciej Dancewicz	1974	\N
nm2279379	Michele Loud	\N	\N
nm2280277	Andy Zou	\N	\N
nm2280387	El Koala	1970	\N
nm2280477	Aya Nakahara	\N	\N
nm2280641	Joe Steeples	\N	\N
nm2280822	James Furey	1980	\N
nm2281451	Mikhail Eliseev	1970	\N
nm2281531	MÃ rius Carol	1953	\N
nm2281645	Jayshree Arora	\N	\N
nm2282180	Wenhua Wu	\N	\N
nm2282423	Paul Devlin	\N	\N
nm2282540	Daiva Jovaisiene	\N	\N
nm2282717	Mizzl Bardorf	\N	\N
nm2282997	Katherine Vispo	\N	\N
nm2283195	Marta Andrino	1987	\N
nm2283427	Henry Wood	\N	\N
nm2283622	Tatiana Ariza	\N	\N
nm2283682	Serginho Groisman	1950	\N
nm2283908	Apurva Gupta	\N	\N
nm2284072	Sanaya Irani	1983	\N
nm2284074	Tatiana Doroshenko	\N	\N
nm2284102	Robert Dahlem	1982	\N
nm2284321	Samuthirakani	1973	\N
nm2285694	Scott Brown	\N	\N
nm2285844	Inma Cuesta	1980	\N
nm2286711	Seo Do Young	\N	\N
nm2287198	Jeffrey Asher	\N	\N
nm2287439	Mia Park	\N	\N
nm2287653	Brooklyn Murphy	\N	\N
nm2287876	Brent Skagford	\N	\N
nm2288138	Greg Nagan	\N	\N
nm2288194	Chi-Wan Ling	\N	\N
nm2288220	Terje StrÃ¸mstad	1979	\N
nm2288456	Catalina Bridge	\N	\N
nm2288520	Renata Notni	1995	\N
nm2288786	AnÃ­bal Litvin	\N	\N
nm2289429	Andrew Coppin	\N	\N
nm2289467	Jorge L. Urbina	\N	\N
nm2289899	Gigio Aranda	\N	\N
nm2290060	Olga ZumarÃ¡n	\N	\N
nm2290086	Vanessa Jeri	1983	\N
nm2290209	Michael L. Rose	1952	2020
nm2290395	Danijel Ivos	\N	\N
nm2290450	Gabriella SzerencsÃ©s	\N	\N
nm2290624	Bjarni Gautur	1989	\N
nm2290686	Petar Cvirn	1986	\N
nm2290867	Dapo Torimiro	\N	\N
nm2290913	Lennert Busch	\N	\N
nm2290954	Hao Qin	1979	\N
nm2291084	Lara Ã?lvarez	1986	\N
nm2291228	EfraÃ­n Aguilar	\N	\N
nm2291249	Francisco Adolfo Valdez	\N	\N
nm2291317	Shinsuke Kasai	\N	\N
nm2291366	Michael Bevan	1970	\N
nm2291750	Agnieszka Kawiorska	1982	\N
nm2291768	Ha Seok-jin	1982	\N
nm2291773	Dan O'Connor	1986	\N
nm2292141	Mithun Gangopadhyay	1981	\N
nm2292224	Terry Bumgarner	\N	\N
nm2292419	Luthuli Dlamini	\N	\N
nm2292508	Heung-soo Kim	1983	\N
nm2292652	Simona Macovei	\N	\N
nm2292729	Ivana Milkovic	\N	\N
nm2292980	Krisztina Gallo	\N	\N
nm2293462	Sam Tripoli	\N	\N
nm2293714	Ruxandra Ion	\N	\N
nm2293860	Peter Kreiliger	\N	\N
nm2293981	Susana LÃ³pez Rubio	1978	\N
nm2294074	Kalai C. Parthiban	\N	\N
nm2295024	Karan Grover	1982	\N
nm2295376	Greg Katz	\N	\N
nm2296222	Clifton Wiens	\N	\N
nm2296593	Ian Prikryl	\N	\N
nm2296721	Ricardo InÃ¡cio	\N	\N
nm2297183	Stieg Larsson	1954	2004
nm2297295	J.O. SÃ¶derhjelm	1898	1985
nm2298008	Fok-Sang Chan	\N	\N
nm2298489	Carlos Moreno	\N	\N
nm2298894	Jeab Chern-Yim	\N	\N
nm2299043	Roberto Pereira	\N	\N
nm2300157	Jens Kupka	\N	\N
nm2300914	Payton Curtis	\N	\N
nm2301323	Gracie Otto	1987	\N
nm2302240	Braden Aftergood	\N	\N
nm2304893	Cherie Knott	\N	\N
nm2305136	Jordan Raskopoulos	1982	\N
nm2305179	Emilia AttÃ­as	1987	\N
nm2305341	Vicky MartÃ­n Berrocal	\N	\N
nm2305614	Sandra Velasco	\N	\N
nm2306184	Michel GÃ³mez Zanoli	\N	\N
nm2306205	Ricardo Aiello	\N	\N
nm2306611	Peter Lanzani	1990	\N
nm2306701	Javier Botet	1977	\N
nm2306975	Felicity Ward	\N	\N
nm2307210	Bobby Shore	\N	\N
nm2307493	Fernando Barreto	\N	\N
nm2307507	Alireza Kazemipour	\N	\N
nm2307545	LetÃ­cia MagalhÃ£es	\N	\N
nm2307767	Pawel Orleanski	1974	\N
nm2308354	Abner Mercado	\N	\N
nm2309802	Caz Fitzgerald	\N	\N
nm2309978	Hee-do Lee	\N	\N
nm2310576	Marcel Osterop	\N	\N
nm2311272	VÃ­ctor Winograd	\N	\N
nm2311327	Turco Naim	1966	\N
nm2311390	LluÃ­s Canut	\N	\N
nm2311409	Jennifer Howard	\N	\N
nm2311676	James Pender	\N	\N
nm2312251	MartÃ­n Campos	\N	\N
nm2312436	Ilze Pukinska	\N	\N
nm2312563	Marion Ni Loingsigh	\N	\N
nm2312743	Humberto Polar Delgado	\N	\N
nm2313103	Rebel Wilson	1980	\N
nm2313467	Rashmi Soman	\N	\N
nm2313736	Kyung Ho Lee	\N	\N
nm2313927	Matt Wilson	1988	\N
nm2314323	Jorge D'Alessandro	1949	\N
nm2314596	Maia Mitchell	1993	\N
nm2314681	Guillermo Restrepo	1957	\N
nm2314955	Rosa GuzmÃ¡n	\N	\N
nm2315231	Henry Gorman	\N	\N
nm2315236	Olive Gray	1994	\N
nm2315952	Kura Forrester	\N	\N
nm2316038	Manel Cubedo	\N	\N
nm2316055	Jorge Riera	\N	\N
nm2316128	RubÃ©n Herrera	1991	\N
nm2316143	Fergal Devitt	1981	\N
nm2316388	Dani MartÃ­nez	1982	\N
nm2316587	GermÃ¡n Aparicio	\N	\N
nm2317177	Joan Grau	\N	\N
nm2317210	Ian Malone	1985	\N
nm2317283	Jonathan Mills	\N	\N
nm2317466	Tetsuhiro Ikeda	1970	\N
nm2317476	Jeong-tae Kim	1972	\N
nm2317870	Preshit Joshi	\N	\N
nm2318242	Makoto Nagao	\N	\N
nm2318377	Neha Nitin Desai	\N	\N
nm2318490	Bobette Jamison-Harrison	\N	\N
nm2318611	Hanne Deneire	\N	\N
nm2318660	Ann Coenen	\N	\N
nm2318817	Matt Ochs	\N	\N
nm2318983	Edu Maleubre	\N	\N
nm2319154	Taryn Marler	1988	\N
nm2319511	Daniela Schick	1975	\N
nm2319723	Hiroki Aiba	1987	\N
nm2319732	Ben Ferguson	\N	\N
nm2319862	Trent Dalzell	\N	\N
nm2320089	Amelia Roman	1931	2001
nm2320107	Pablo Penedo	\N	\N
nm2320146	Alex Ferrer	\N	\N
nm2320187	Ruth Bastiaensen	1983	\N
nm2320501	Laurenz SchlÃ¼ter	\N	\N
nm2320600	Luis Angel Pinasco	\N	\N
nm2321540	Omar TerÃ¡n	\N	\N
nm2321678	Gerri Willis	1959	\N
nm2321796	Natxo LÃ³pez	1976	\N
nm2322228	Hitomi Shimatani	1980	\N
nm2322483	Rhian Ramos	1990	\N
nm2322539	BenjamÃ­n Amadeo	1984	\N
nm2322560	Gabrielle Scollay	\N	\N
nm2322788	Carey Roberts	\N	\N
nm2323084	Lesley Anne Mitchell	1988	\N
nm2323265	Lukasz Targosz	1977	\N
nm2323311	Kenta Hamano	1981	\N
nm2323443	Mela Lee	1976	\N
nm2323564	Esther Morales	\N	\N
nm2324105	Stuart Armstrong	\N	\N
nm2324137	Chris Brochu	1989	\N
nm2324253	Liz Barbosa	\N	\N
nm2324328	Gecko Turner	\N	\N
nm2324402	Casey Casseday	\N	\N
nm2324729	Tim Kafalas	\N	\N
nm2324758	Raj Singh Verma	\N	\N
nm2324859	Bryan Hurd	\N	\N
nm2324870	Darren Chau	\N	\N
nm2325620	Chuck Todd	1972	\N
nm2325895	Gordon Chang	1951	\N
nm2326323	Kang Pool	\N	\N
nm2326419	Kelly Moss	\N	\N
nm2326522	Chris Burns	\N	\N
nm2327603	Richard Phillis	\N	\N
nm2327927	Katie Maguire	\N	\N
nm2328102	Kerry Sanders	\N	\N
nm2328765	Shamim Sarif	1969	\N
nm2328812	Zami Ismail	\N	2011
nm2329067	Ephraim Smith	\N	\N
nm2329841	Ajai Sinha	\N	\N
nm2330171	Arie de Rooij	1956	\N
nm2330873	Eiichi Kikuchi	1942	\N
nm2330900	Steve Helling	1970	\N
nm2331033	Martine Boudet	\N	\N
nm2331494	Gary Tuchman	\N	\N
nm2331602	Ali Allouche	\N	\N
nm2331643	Hanan Kattan	\N	\N
nm2331712	Denise Lang	\N	\N
nm2332051	Matthew Dowd	1961	\N
nm2332789	Daniel Sandford	\N	\N
nm2332853	Andreas Menck	\N	\N
nm2333663	Robert Ostberg	\N	\N
nm2333860	Katarzyna Glinka	1977	\N
nm2333912	Alejandra Baldoni	\N	\N
nm2334623	ThaÃ­s Pacholek	1983	\N
nm2335252	Lucien Dodge	1984	\N
nm2335256	Karan Mehra	1982	\N
nm2335415	Gina Madrid	\N	\N
nm2335970	Vicente Avella	1970	\N
nm2336044	Camilo HernÃ¡ndez	\N	\N
nm2336177	Indraneel Bhattacharya	1970	\N
nm2336357	Guy Ãdoin	\N	\N
nm2337212	Christiano Cochrane	1972	\N
nm2337437	Sandra Barata Belo	\N	\N
nm2337578	Riisa Naka	1989	\N
nm2337683	Tadeusz Palka	1942	2021
nm2338252	Maja Cenic	1976	\N
nm2338425	Lukasz Wisniewski	\N	\N
nm2338497	James Vivian	\N	\N
nm2338815	Shawn Kennedy	\N	\N
nm2338886	GÃ¶khan Ãzen	1979	\N
nm2339101	Yasemin Hadivent	1982	\N
nm2339271	Brian Mortensen	\N	\N
nm2339434	John Eustice	\N	\N
nm2339451	Thalita Carauta	\N	\N
nm2339584	Andy Katz	\N	\N
nm2339686	Meral Kaplan	1977	\N
nm2339840	Feride Kaytan	\N	\N
nm2339907	Hyun-Jung Go	1971	\N
nm2339926	Prathap	\N	\N
nm2339975	Park Shin-Hye	1990	\N
nm2340246	David Stephen	\N	\N
nm2340533	Steven Molony	\N	\N
nm2340570	Jair Dominguez	\N	\N
nm2341244	Yoon Sang-Hyun	\N	\N
nm2341376	Eric Schurenberg	\N	\N
nm2341409	Yi-yeong Shim	1980	\N
nm2341423	Anna Borowiec	1937	\N
nm2341670	Thiago Teitelroit	\N	\N
nm2342348	Phil Noble	\N	\N
nm2342441	Lisa Lew	\N	\N
nm2342564	Guadalupe AntÃ³n	1996	\N
nm2342614	Lance Gross	1981	\N
nm2343187	Kristie Johnson	\N	\N
nm2343459	Magdalena Niec	\N	\N
nm2343498	Girish Mohite	\N	\N
nm2343622	Shilpa Tulaskar	1977	\N
nm2343677	Roger Rubio	\N	\N
nm2343919	John Barker	\N	\N
nm2344050	Masaaki Akahori	\N	\N
nm2344264	Zolani Phakade	\N	\N
nm2344277	Orlando Moguel	1973	\N
nm2344306	Debra Jans	\N	\N
nm2344347	Wayne Van Rooyen	\N	\N
nm2344542	Chrisel Galeno-Desuasido	\N	\N
nm2344651	David Higson	\N	\N
nm2344729	Adrian Cormillot	\N	\N
nm2344952	John McGrath	\N	\N
nm2345055	Amartya Bobo Rahut	\N	\N
nm2345065	Christof Unterberger	1970	\N
nm2345184	Rolie Nikiwe	\N	\N
nm2345406	Yvonne Littlewood	\N	\N
nm2345778	Girish Oak	\N	\N
nm2345855	HÃ¼seyin Karabey	\N	\N
nm2345901	Keith Watkins	\N	\N
nm2346233	Ran Dovrat	\N	\N
nm2346331	Mandar Devasthali	\N	\N
nm2346424	Marieta Zukowska	1982	\N
nm2346434	Steve Sanks	\N	\N
nm2346530	Gal Ziv	1974	\N
nm2346609	Hollyn Finkemier	\N	\N
nm2346644	Aditi Sarangdhar	\N	\N
nm2346665	Chinmay Mandlekar	1979	\N
nm2347132	Isolda Dychauk	1993	\N
nm2347153	Manasi Salvi	1980	\N
nm2347516	Tetsuya Kobayashi	\N	\N
nm2347863	Tamer Hosny	1977	\N
nm2348323	Philippe Manoury	\N	\N
nm2348378	Melissa Lyon	\N	\N
nm2348448	Alexander Hesse	\N	\N
nm2348852	Stella Doyle	\N	\N
nm2348865	Kevin Jeremiah	\N	\N
nm2348875	Ciaran Jeremiah	\N	\N
nm2348925	Emily Oates	\N	\N
nm2349464	Nyomi Banxxx	1972	\N
nm2349708	Rodrigo Saquel	\N	\N
nm2349933	Hella Jorritsma	\N	\N
nm2350234	Denisse MalebrÃ¡n	\N	\N
nm2350275	Carmella Bing	1981	\N
nm2350327	Joanna Gosling	\N	\N
nm2350802	ClÃ¡udio AraÃºjo	\N	\N
nm2351246	Demetria McKinney	1979	\N
nm2351357	Monika Fronczek	1980	\N
nm2351418	Danijel Zezelj	\N	\N
nm2351550	Scott Stenholm	\N	\N
nm2351647	Lexi Belle	1987	\N
nm2351893	Tim Naftali	\N	\N
nm2352234	Antonio Delli	1966	\N
nm2352774	Serap Gazel	\N	\N
nm2353179	Robert Ernst	\N	\N
nm2353338	Sarah Megan Thomas	1979	\N
nm2353467	Mariya Sergeenkova	1975	\N
nm2353738	Amayo Uzo Philips	\N	\N
nm2353850	Buddy Daliwan	\N	\N
nm2354130	Michelle Miller	1967	\N
nm2354136	Takeshi KongÃ´chi	\N	\N
nm2354535	Anastasia Mazzone	\N	\N
nm2355077	Gwen Diamond	1986	\N
nm2355188	Aldo Argana	\N	\N
nm2355477	Diego Schliemann	\N	\N
nm2355635	Ben Schwartz	1981	\N
nm2355637	Lito Calzado	\N	2011
nm2355740	Xun Wang	1974	\N
nm2355789	RÃºben Gomes	1977	\N
nm2356003	Rachel Butera	1972	\N
nm2356257	John Fund	1957	\N
nm2356821	Kwok-Ming Ma	1974	\N
nm2357496	Carmen Cabana	\N	\N
nm2357550	Lung Chin	\N	\N
nm2357837	Anna Hay	\N	\N
nm2357894	Jordi JimÃ©nez	\N	\N
nm2358213	Sean Borg	\N	\N
nm2358356	Sasha Jackson	1988	\N
nm2358540	Natalie Martinez	1984	\N
nm2358632	Arif Ali	\N	\N
nm2358848	William John Ouellette	\N	\N
nm2358909	Jon Jon	1981	\N
nm2359471	Aileen Paredes	\N	\N
nm2359665	Patricie	\N	\N
nm2359794	Da-in Yoo	1984	\N
nm2359873	Hannah Levien	\N	\N
nm2360634	Jonna Spilbor	\N	\N
nm2360823	Garrett Graff	\N	\N
nm2361005	Francis Xavier Pasion	1978	2016
nm2361421	Mihir Bhuta	\N	\N
nm2361561	Davide De Feo	\N	\N
nm2361800	Gustavo Lostri	\N	\N
nm2361807	Daniel Lissing	1981	\N
nm2361839	Jakub Miszczak	\N	\N
nm2362102	Alain Cabrera	\N	\N
nm2362209	JosÃ© Romano MuÃ±oz	\N	\N
nm2362585	NicolÃ¡s Chausovsky	\N	\N
nm2362615	Peter Nowack	\N	\N
nm2362651	Morag Bain	\N	\N
nm2362960	Gia Givanna	1982	\N
nm2363321	Mercedes LeAnza	1981	2022
nm2363603	Danielle J. Brown	\N	\N
nm2363615	Christopher Kovach	\N	\N
nm2363644	Carla Ochoa	\N	\N
nm2363729	Petra Bodenbach	\N	\N
nm2364176	Ruth Coady	\N	\N
nm2365098	Lauren Schacher	\N	\N
nm2365370	Paul Stewart	\N	\N
nm2365760	Nikhil Dwivedi	1978	\N
nm2366060	Ed Lamberg	\N	\N
nm2366374	Steven Michael Quezada	1963	\N
nm2366448	Sandra Koltai	1982	\N
nm2366612	Daniel Alvim	\N	\N
nm2366663	Kedar Shinde	\N	\N
nm2366911	Aytekin Atas	\N	\N
nm2366996	James Hartnett	\N	\N
nm2367180	Mikhail Evlanov	1976	\N
nm2367817	Isabelle van Keulen	\N	\N
nm2367991	Marcelo Adnet	1981	\N
nm2368001	Real Florido	\N	\N
nm2368077	Nick Nantell	\N	\N
nm2368333	Brendon Blackshaw	1982	\N
nm2368412	Yi-Kuei Chang	\N	\N
nm2368564	John Sheedy	\N	\N
nm2369818	Carrie Bickmore	\N	\N
nm2370017	VÃ­ctor Alessod	\N	\N
nm2370080	Hamilton Dlamini	\N	\N
nm2370192	Leonid Litvak	\N	\N
nm2370431	Tony Tripoli	\N	\N
nm2370938	Shaleen Bhanot	1983	\N
nm2371046	Barkha Bisht	1979	\N
nm2371409	Tsutomu Ikeda	\N	\N
nm2371786	Russel HonorÃ©	1947	\N
nm2371819	Wesley Okerson	\N	\N
nm2372412	Garrett Clayton	1991	\N
nm2372608	Lawrence Saint-Victor	1982	\N
nm2372904	Tarik Hameedi	\N	\N
nm2372966	Dennis Ruel	\N	\N
nm2372999	Mayookh Bhaumik	\N	\N
nm2373387	Janna Levin	\N	\N
nm2373581	Rafael Almeida	1989	\N
nm2373595	Jen Lilley	1984	\N
nm2373617	Max Porcelijn	\N	\N
nm2374229	Marc Rogers	\N	\N
nm2374526	Kim Chiu	1990	\N
nm2374712	Maria Casado	1978	\N
nm2374804	Pedro Jesus	\N	\N
nm2375377	Gerald Anderson	1989	\N
nm2375656	Giorgi Kipshidze	\N	\N
nm2375975	Ayhan Ãzen	\N	\N
nm2376053	Kamal Nathani	\N	\N
nm2376141	Adela Popescu	1986	\N
nm2376836	Merve Atesoglu	\N	\N
nm2376921	G.R. Krishna	\N	\N
nm2377131	Liza Del Sierra	1985	\N
nm2377135	NiÃ±a Jose	\N	\N
nm2377617	Marcos Akiaten	\N	2010
nm2377665	Lucian Viziru	\N	\N
nm2377712	Zuby Kocchar	\N	\N
nm2377802	Melissa Ordway	1983	\N
nm2377821	Doug Brochu	1990	\N
nm2377875	Peter Brock	1945	2006
nm2378201	VÃ©ronic DiCaire	1976	\N
nm2378324	Alexander von SchÃ¶nburg	1969	\N
nm2378475	Karren Brady	1969	\N
nm2379003	Elit Iscan	1994	\N
nm2379068	Dondon S. Santos	\N	\N
nm2379083	Zeynep Aytek	\N	\N
nm2380048	Marcos Pereiro	\N	\N
nm2380056	Carolina Espiro	\N	\N
nm2380460	Gayatri Shastri	\N	\N
nm2380472	Joy Rieger	1994	\N
nm2380484	Onur Saylak	1977	\N
nm2380575	Sally Start	\N	\N
nm2380694	Jorge Mira	1968	\N
nm2380807	Dode Cruz	\N	\N
nm2380834	Ellen Taylor	\N	\N
nm2380884	Ebru Ãzkan	1978	\N
nm2380904	Ricky Lionardi	\N	\N
nm2380962	Marshall Jay Kaplan	1965	\N
nm2381071	Matt Evans	1986	\N
nm2381079	Hibiki Inamoto	\N	\N
nm2382299	John Chaplin-Fleming	\N	\N
nm2382589	JÃ¼rgen HÃ¶rig	1965	\N
nm2382754	Yeon Su Lee	\N	\N
nm2382879	Estela GimÃ©nez	1979	\N
nm2383350	Die Jungen TenÃ¶re	\N	\N
nm2383377	Victor Frolov	1988	\N
nm2383769	Joan Walsh	\N	\N
nm2384377	Mariana Monteiro	1988	\N
nm2384379	Shanker Raman	\N	\N
nm2384597	Mark Mann	\N	\N
nm2384839	ClÃ¡udia ChÃ©u	1978	\N
nm2384972	Sameh Abdulaziz	\N	\N
nm2385144	Claire McCaskill	1953	\N
nm2385326	Joana Jabace	\N	\N
nm2385449	Timothy Ciancio	\N	\N
nm2385665	Rusty Berther	\N	\N
nm2385841	Kirsten Bolm	\N	\N
nm2386056	Petter Carlsen	\N	\N
nm2386605	Victoria Guerra	1989	\N
nm2386716	Sanjay Mone	\N	\N
nm2387894	Jennie Silfverhjelm	1979	\N
nm2388013	Fatma Mittler-Solak	1977	\N
nm2388339	Wolfgang Rommel	\N	\N
nm2388896	Sharon Acosta	\N	\N
nm2389328	Horacio Pena	\N	\N
nm2389441	Cleopatra Koheirwe	\N	\N
nm2389463	Bill Milner	1995	\N
nm2390100	Dave Jacoby	\N	\N
nm2390656	The Four Voices	\N	\N
nm2391026	Bronagh Waugh	1982	\N
nm2391543	Martin Schulz	1955	\N
nm2391652	Bahman Samiian	\N	\N
nm2391735	Ephraim Sneh	1944	\N
nm2392005	Stephanie Davis	1993	\N
nm2392099	Jordi Folch	\N	\N
nm2392528	Marlon Miguel	\N	\N
nm2392691	Lorrine Marer	\N	\N
nm2392713	Maria Lopez	\N	\N
nm2392922	Valeriy Borovinskikh	1963	\N
nm2392999	Teppei Yamaguchi	\N	\N
nm2393045	David Earl	\N	\N
nm2393462	Abelardo OrtolÃ¡	\N	\N
nm2393701	Dolly Basu	\N	\N
nm2393707	Christian Aass	\N	\N
nm2393726	Paul O'Flanagan	\N	\N
nm2394353	Liendro Candelaria	\N	\N
nm2395325	Austin Wintory	\N	\N
nm2395521	Lieh Yang	1952	\N
nm2396914	JosÃ© Neves	\N	\N
nm2397221	Mona Kent	\N	\N
nm2397390	Sam Hoare	1981	\N
nm2397866	Matt Shively	1990	\N
nm2398206	Jim Boyd	1933	2013
nm2398416	RyÃ»nosuke Kumoi	1903	\N
nm2398433	Martyn Pick	\N	\N
nm2398478	Derek Calderwood	\N	\N
nm2398564	Adam Schuch-des Forges	\N	\N
nm2398585	Michael Jelenic	1977	\N
nm2398815	Tyler H. Walk	\N	\N
nm2398853	Kylie Gillies	\N	\N
nm2398970	JusaburÃ´ Ichikawa	1905	\N
nm2398971	Ryan Clark	1979	\N
nm2399459	AgustÃ­n Galiana	1978	\N
nm2399470	Eduardo Bonvallet	1955	2015
nm2399853	Nobuo Mizuta	1958	\N
nm2400112	Ã?lvaro Salas	1952	\N
nm2400341	Fumino Kimura	1987	\N
nm2401158	InÃªs Folque	\N	\N
nm2401787	John Kaefer	1976	\N
nm2401998	Olga Lambea	\N	\N
nm2402220	Kento Hayashi	1990	\N
nm2402338	Susanne Hirschler	\N	\N
nm2402354	Misty Stone	1986	\N
nm2402632	Mark Nolan	\N	\N
nm2402676	Thomas Blankenship	\N	\N
nm2403078	Aliana Love	1987	\N
nm2403341	Olga Lomonosova	1978	\N
nm2403731	Mitri Sirin	1971	\N
nm2403974	Marcelo Barticciotto	1967	\N
nm2404015	Adam Boland	\N	\N
nm2404348	Carlos Iglesias	\N	\N
nm2404429	Joanne De Tora	\N	\N
nm2404736	Eric Walton	\N	\N
nm2404893	MariÃ¡ngel AlcÃ¡zar	\N	\N
nm2405222	Ray Tizzard	\N	\N
nm2405299	Emanuel Cohn	\N	\N
