name_id	name_	birth_year	death_year
nm1934452	Alexander Waske	1975	\N
nm1938977	John Cole	1927	2013
nm1939968	Hideyuki Yokoyama	\N	\N
nm1940831	Hans Joachim Stuck	1951	\N
nm1941140	Aaron Groben	\N	\N
nm1942808	Sophie Dee	1984	\N
nm1942846	Gabriel Benni	\N	\N
nm1946384	Jeff Herberger	\N	\N
nm1947403	Conan Stevens	\N	\N
nm1951175	Bidipta Chakraborty	\N	\N
nm1951951	Eliana de Caso	\N	\N
nm1959445	Flor Ascanio	\N	\N
nm1959563	Matt Cohen	1982	\N
nm1959798	Brett Snyder	\N	\N
nm1960615	CearÃ¡	1973	\N
nm1962540	Sema Aras	\N	\N
nm1964925	Mauricio Arriaga	\N	\N
nm1965007	Brian Keith Allen	\N	\N
nm1966407	Kourtney Kardashian	1979	\N
nm1967291	Jorge Eduardo MurguÃ­a	\N	\N
nm1970113	Presley Chweneyagae	1984	\N
nm1972944	Martha MacCallum	1964	\N
nm1976219	Robin Honan	\N	\N
nm1976858	Sajan Surya	\N	\N
nm1978626	Kuyili	\N	\N
nm1981157	ShÃ´ichi Kuroki	\N	\N
nm1981832	Natalie	\N	\N
nm1982676	Lan Man	\N	\N
nm1983925	Richard Kendrick	\N	\N
nm1984718	Antonia ChÃ¡vez	\N	\N
nm1988982	Lorena GalÃ¡n	\N	\N
nm1989857	Vladimir Venediktov	\N	\N
nm1991486	Maryam Keshavarz	1975	\N
nm1991550	Willie Geist	1975	\N
nm1991807	Mika Brzezinski	1967	\N
nm1992190	Jillian Michaels	1974	\N
nm1992638	Sindi Dlathu	\N	\N
nm1995070	Richard Raymond	\N	\N
nm1995105	Heidi Rhodes	\N	\N
nm1995305	Angie HernÃ¡ndez	\N	\N
nm1997152	Nicola Correia-Damude	1981	\N
nm2000028	Joel Assaizky	1973	\N
nm2007021	Shyam Ganesh	\N	\N
nm2007213	Will Bates	1977	\N
nm2008435	Luke Treadaway	1984	\N
nm2013463	Jeremy Kyle	1965	\N
nm2014372	Redwan Ali	\N	\N
nm2014414	Sam Cullman	\N	\N
nm2015609	Paul Claydon	\N	\N
nm2017404	Carme Chaparro	1973	\N
nm2018767	Karl Mayshle	\N	\N
nm2019555	Serenella Andrade	1962	\N
nm2019597	Shannon DeSalvo	\N	\N
nm2025373	Luke Cormack	\N	\N
nm2025425	Lila Mayo	\N	\N
nm2029096	BegoÃ±a Chamoro	\N	\N
nm2030376	Karla Constant	\N	\N
nm2031016	Alicia Beisner	1986	\N
nm2034608	Brendan Jury	\N	\N
nm2037557	Basil Hogios	\N	\N
nm2038375	John Dellaporta	\N	\N
nm2039846	Eugene Burr	\N	\N
nm2045259	Pia Arcangel	\N	\N
nm2047802	Antonio Lobato	1965	\N
nm2051473	Garret Price	1979	\N
nm2052961	Toby Cook	\N	\N
nm2053248	Bianca Duarte	1987	\N
nm2057650	Agatha Keling	\N	\N
nm2062914	Bianca BlÃ¤sing	\N	\N
nm2063104	Christine Eichholz	\N	\N
nm2063192	Annika BlÃ¤sing	\N	\N
nm2064068	Anja Grevener	\N	\N
nm2064095	AgustÃ­n HernÃ¡ndez	\N	\N
nm2065330	BjÃ¶rn Firnrohr	1977	\N
nm2067354	Frank Ewers	\N	\N
nm2067903	Yuriy Chursin	1980	\N
nm2069474	Susana Diazayas	\N	\N
nm2069739	Arnold Clavio	\N	\N
nm2069778	Taylor Cole	\N	\N
nm2070479	Kerstin Fliegner	\N	\N
nm2071400	Barbara Daamen	\N	\N
nm2071429	Sandra BÃ¤z	\N	\N
nm2073171	Diane Kowalski	\N	\N
nm2076554	Marijana Micic	1983	\N
nm2077513	Marcelo CÃ³rdoba	1973	\N
nm2081436	Mohammad-Reza Hedayati	\N	\N
nm2084836	Soraia Chaves	1982	\N
nm2085144	Chad Johnson	1978	\N
nm2087515	Adam Harvey	1983	\N
nm2088640	Phil Hernandez	\N	\N
nm2091031	Mort Burke	\N	\N
nm2091678	Ana VelÃ¡zquez	1979	\N
nm2101164	Alonso Homs	\N	\N
nm2105751	Gloria Cameron	\N	\N
nm2109406	Dean Piper	\N	\N
nm2110021	Toni Potter	\N	\N
nm2117833	Rushad Rana	1979	\N
nm2118834	Anthony Fauci	1940	\N
nm2122042	Olaf Thon	1966	\N
nm2122634	Jack Ades	\N	\N
nm2122885	Siamak Ansari	\N	\N
nm2124399	Catherine A. Callahan	1978	\N
nm2126257	Tia D. Rudd	\N	\N
nm2127745	Shraddha Arya	1987	\N
nm2131879	Simon Hammel	1979	\N
nm2134171	Doug Johncox	\N	\N
nm2136659	Horst Lichter	1962	\N
nm2136810	Alexander Berg-Hansen	\N	\N
nm2146684	George Arhontoulis	\N	\N
nm2149959	Bruce Darnell	1957	\N
nm2150555	Jason Dundas	1982	\N
nm2150974	JosÃ© Mata	1986	\N
nm2151991	Lars Harald Gathe	\N	\N
nm2152941	Magdyel Ugaz	\N	\N
nm2154834	Ashok Patki	\N	\N
nm2156502	Jesse Baget	\N	\N
nm2157531	Luis FernÃ¡ndez	1984	\N
nm2166391	Derrick Evans	1952	\N
nm2169454	Jinx Titanic	1968	\N
nm2172911	Utkarsha Naik	\N	\N
nm2175438	Kristina Bach	1962	\N
nm2180133	Isabel Gasset	\N	\N
nm2181041	Skip Goeree	\N	\N
nm2185952	Kirsty Duffy	\N	\N
nm2188843	Francisco Ojeda	\N	\N
nm2190872	Bastian Sick	1965	\N
nm2191068	Silvia Frank	\N	\N
nm2196280	Manami Higa	1986	\N
nm2196882	Dany Cushmaro	\N	\N
nm2201333	Takashi Hashimoto	\N	\N
nm2204178	Tenoch Huerta	1981	\N
nm2212897	JosÃ© Manuel 'Pipi' Estrada	1954	\N
nm2213134	Kan Chen	\N	\N
nm2214392	Kiku Sharda	1976	\N
nm2218723	Rohit Bharadwaj	\N	\N
nm2222515	Trevor Moore	1980	2021
nm2225369	Jennifer Lawrence	1990	\N
nm2228697	Jon Kay	\N	\N
nm2235721	Ruth Wilson	1982	\N
nm2238325	Kaushal Inamdar	1971	\N
nm2247767	Asha Rani	\N	\N
nm2258245	Sam Parsonson	\N	\N
nm2266085	Pep Ribas	\N	\N
nm2266086	Kaspars Znotins	1975	\N
nm2266814	Aiden Starr	1979	\N
nm2271135	Carlos Lopes	\N	\N
nm2273524	Suzanne Bernert	1982	\N
nm2273814	Aashish Rego	\N	\N
nm2274590	Iuri Cunha	\N	\N
nm2274684	Swapnil Nerurkar	\N	\N
nm2275887	John Milhiser	1981	\N
nm2276736	Richard Dolan	\N	\N
nm2281645	Jayshree Arora	\N	\N
nm2284072	Sanaya Irani	1983	\N
nm2284102	Robert Dahlem	1982	\N
nm2292224	Terry Bumgarner	\N	\N
nm2293714	Ruxandra Ion	\N	\N
nm2295024	Karan Grover	1982	\N
nm2296593	Ian Prikryl	\N	\N
nm2314323	Jorge D'Alessandro	1949	\N
nm2320146	Alex Ferrer	\N	\N
nm2320187	Ruth Bastiaensen	1983	\N
nm2323311	Kenta Hamano	1981	\N
nm2324402	Casey Casseday	\N	\N
nm2327927	Katie Maguire	\N	\N
nm2328812	Zami Ismail	\N	2011
nm2331494	Gary Tuchman	\N	\N
nm2331712	Denise Lang	\N	\N
nm2333860	Katarzyna Glinka	1977	\N
nm2335256	Karan Mehra	1982	\N
nm2337437	Sandra Barata Belo	\N	\N
nm2339926	Prathap	\N	\N
nm2341409	Yi-yeong Shim	1980	\N
nm2342441	Lisa Lew	\N	\N
nm2345055	Amartya Bobo Rahut	\N	\N
nm2351893	Tim Naftali	\N	\N
nm2353338	Sarah Megan Thomas	1979	\N
nm2356257	John Fund	1957	\N
nm2360823	Garrett Graff	\N	\N
nm2362651	Morag Bain	\N	\N
nm2371046	Barkha Bisht	1979	\N
nm2376141	Adela Popescu	1986	\N
nm2377135	NiÃ±a Jose	\N	\N
nm2377665	Lucian Viziru	\N	\N
nm2377712	Zuby Kocchar	\N	\N
nm2377802	Melissa Ordway	1983	\N
nm2386605	Victoria Guerra	1989	\N
nm2388896	Sharon Acosta	\N	\N
nm2392922	Valeriy Borovinskikh	1963	\N
nm2400112	Ã?lvaro Salas	1952	\N
nm2403731	Mitri Sirin	1971	\N
nm2411413	Mieke Delanghe	\N	\N
nm2412054	Pooja Joshi	1989	\N
nm2412823	Kim Yoon-seok	1968	\N
nm2414580	Torrance Maurer	\N	\N
nm2415533	Jay Anstey	1991	\N
nm2418802	Chris Cote	\N	\N
nm2420493	Pim Hens	\N	\N
nm2423366	Jim Dowdell	\N	\N
nm2426242	Amy Klobuchar	1960	\N
nm2432892	Diego Latorre	1969	\N
nm2434577	Tom Stiansen	\N	\N
nm2437985	Ricky Maravilla	\N	\N
nm2449302	Doyle Lawson	\N	\N
nm2449986	Rucca Page	1985	\N
nm2450386	Tony Abbott	1957	\N
nm2453866	D.A. Carson	\N	\N
nm2465923	Katie Robertson	\N	\N
nm2469434	Mark Bennett	\N	\N
nm2472121	Shweta Gulati	1979	\N
nm2473719	Lachlan Buchanan	1988	\N
nm2474613	Keir Dillon	\N	\N
nm2475411	Adriana Barrientos	1980	\N
nm2479950	Riley Evans	1986	2019
nm2481662	Severija Janusauskaite	1981	\N
nm2482611	Aideen Kane	\N	\N
nm2483863	Darren Lovell	\N	\N
nm2485835	MinekÃ´ MÃ´uri	1915	\N
nm2486264	Jacqui Duncan	\N	\N
nm2489155	Flavio Furtado	\N	\N
nm2497627	Young-joon Kim	\N	\N
nm2501191	Yuma Sanada	\N	\N
nm2506145	Clayton Ercolano	\N	\N
nm2507102	Timur Acar	1979	\N
nm2507166	Aniruddha Jatkar	\N	\N
nm2515667	Jussi Tapionlinna	\N	\N
nm2517434	Lucy Wigmore	\N	\N
nm2517636	R.C. Bannon	\N	\N
nm2519362	Ã?lvaro GÃ³mez	\N	\N
nm2521592	Ãngelo Rodrigues	1986	\N
nm2525980	Jerry Coleby-Williams	\N	\N
nm2526341	Andrew Bolt	1959	\N
nm2529598	Sophie Thomson	\N	\N
nm2530395	Joshua Byrne	\N	\N
nm2530433	Nathin Art Butler	\N	\N
nm2532644	Ronald Auguste	\N	\N
nm2544181	Helena Sujecka	1984	\N
nm2547746	Elika Abdolrazzaghi	\N	\N
nm2549258	Greg Gutfeld	1964	\N
nm2550090	Samuel Zylgwyn	\N	\N
nm2551114	Tony Irving	1966	\N
nm2551219	Cecilia Ehrling	1984	\N
nm2553673	Sheila Marcia	1989	\N
nm2555462	Eiza GonzÃ¡lez	1990	\N
nm2556547	Richard Kelly	\N	\N
nm2558541	David Hughes	1925	1972
nm2559359	Rubens Barrichello	1972	\N
nm2562357	Jens HÃ¼bschen	1972	\N
nm2563302	Collette Hume	\N	\N
nm2564938	Adelaide Clemens	1989	\N
nm2565645	Andres Mercado	\N	\N
nm2567683	Ross Westgate	\N	\N
nm2571137	Christine Tan	\N	\N
nm2578007	Kim Kardashian	1980	\N
nm2579512	Ivan Arnold	\N	\N
nm2580242	Riza KaraagaÃ§li	\N	\N
nm2585288	Lily Delamere	\N	\N
nm2586706	Ryszard Szeremeta	1952	\N
nm2587788	Sanjeev Mehra	\N	\N
nm2587919	Doreen Gentzler	1957	\N
nm2588610	Kavita Lad	\N	\N
nm2588733	Marta Cardoso	1977	\N
nm2588815	Devika Daftardar	\N	\N
nm2591542	Malou von Sivers	1953	\N
nm2592649	RubÃ©n Guevara	\N	\N
nm2596029	Maurice Cassiers	\N	\N
nm2601206	Cristina Mauri	\N	\N
nm2603135	Heather Smith	\N	\N
nm2607491	Florin Sever	\N	\N
nm2607978	JÃ©rÃ´me BrÃ©au	\N	\N
nm2615988	Hana	1971	\N
nm2618196	Yuki Nozawa	\N	\N
nm2621185	Kenneth MacLeod	1927	2003
nm2621335	Ashley Fox	\N	\N
nm2622000	Zach Johnson	\N	\N
nm2633876	Karan Hukka	\N	\N
nm2639935	Neha Bamb	\N	\N
nm2651397	Alejandro De La Parra	1982	\N
nm2651523	Yu-Lung Hsi	\N	\N
nm2651530	Dana Perino	1972	\N
nm2662765	Mariko Oh'e	\N	\N
nm2668099	Vineet Raina	1960	\N
nm2675634	Adam Black	\N	\N
nm2676854	Giovanna Fletcher	1985	\N
nm2677135	Chris Mansfield	\N	\N
nm2677514	Frank Ramond	\N	\N
nm2679466	Chris Kenny	1962	\N
nm2683037	TÃ¢nia Ribas de Oliveira	1976	\N
nm2688953	Dominique Siassia	1979	\N
nm2700819	Dini Aminarti	\N	\N
nm2708412	Ivan Ivanovic	1975	\N
nm2709512	Holger Glandorf	\N	\N
nm2709701	Douglas Hanford Snyder	\N	\N
nm2709992	TÃ³nan Quito	\N	\N
nm2711420	Faye Runaway	1987	\N
nm2711678	Johann Oosthuizen	\N	\N
nm2718346	Borzou Arjmand	\N	\N
nm2719462	FÃ¡tima Campos Ferreira	1958	\N
nm2719579	David Cohen	\N	\N
nm2728724	Matt Kohler	1979	\N
nm2731561	Jeff Keels	\N	\N
nm2735069	Erick Elera	\N	\N
nm2736296	The Knockouts	\N	\N
nm2743353	Diana Dumitrescu	1982	\N
nm2750167	Hristos Markakis	\N	\N
nm2753680	Omar Hansen	\N	\N
nm2755092	Jarrod Crooks	\N	\N
nm2755754	Sudip Mukherjee	1976	\N
nm2762027	Tyger Drew-Honey	1996	\N
nm2764493	Guy Jacoel	\N	\N
nm2766067	Garrett Simmons	\N	\N
nm2766691	Anne Swithinbank	\N	\N
nm2768610	Federico Vaona	\N	\N
nm2769258	Eric Johnson	1983	\N
nm2775752	Pimpinha Jardim	1984	\N
nm2777374	Saumya Tandon	1984	\N
nm2783489	Lucy Siegle	\N	\N
nm2788506	Jodi Jacobs	1981	\N
nm2788725	Kenny Woods	\N	\N
nm2793418	Daniel RodrÃ­guez	\N	\N
nm2798179	Armen Chakmakian	\N	\N
nm2798613	Mauro Ranallo	1969	\N
nm2799312	Ben Pridmore	\N	\N
nm2800753	Manos Mavrogeorgis	\N	\N
nm2804487	Mikhail Galustyan	1979	\N
nm2806912	Stacy Adams	1984	\N
nm2808875	Aref Zaabi	\N	\N
nm2812175	Allie Costa	\N	\N
nm2818727	Renee Bargh	1986	\N
nm2822881	Gauri Tonk	\N	\N
nm2829946	Damir Kudin	\N	\N
nm2830490	Dunja Hayali	1974	\N
nm2832473	Kylie Jenner	1997	\N
nm2832525	Kendall Jenner	1995	\N
nm2834012	Tamara Raich	\N	\N
nm2835957	KhloÃ© Kardashian	1984	\N
nm2837143	Scott Ballard	\N	\N
nm2842678	AndrÃ© Luiz Frambach	\N	\N
nm2843700	Scott Disick	1983	\N
nm2844388	Keiran Lee	1984	\N
nm2854910	Allie Foster	1987	\N
nm2860243	James 'Whitey' Bulger	1929	2018
nm2862333	Juan Cotto	\N	\N
nm2862863	Jose Vallenilla	\N	\N
nm2872843	StÃ©phane Bourgoin	\N	\N
nm2875677	Tessa James	1991	\N
nm2880030	Liz Emiliano	\N	\N
nm2880354	Bertha Coombs	\N	\N
nm2883954	Martin Santander	\N	\N
nm2892642	Tom Mireles	\N	\N
nm2894638	Alexander Scott	\N	\N
nm2900549	Joel de Leon	\N	\N
nm2908439	Daniela Blume	\N	\N
nm2910959	Mitsuo Tone	\N	\N
nm2913438	Vibha Chhibber	\N	\N
nm2914144	Tim Hardiman	\N	\N
nm2918674	Liam Dutton	\N	\N
nm2921728	Raul Velez	\N	\N
nm2923257	A.J. Calloway	\N	\N
nm2927148	Mihail Menkadjiev	\N	\N
nm2931738	Mishael Morgan	1986	\N
nm2933323	Christopher Eadicicco	1981	\N
nm2934306	Mark Simpson	\N	\N
nm2934664	Fitri Ayu	\N	\N
nm2937745	Dermot Clemenger	\N	\N
nm2937827	Tobias Wallin	\N	\N
nm2940004	Phoebe Huang	1973	\N
nm2948218	Chelsea the Cat	\N	\N
nm2950942	Vic Zoble	\N	\N
nm2952006	Starla Murillo	\N	\N
nm2954388	Siva Kaneswaran	1988	\N
nm2959697	Udbhav Ojha	\N	\N
nm2960352	Tim Phillipps	1988	\N
nm2962059	Kayla Lian	1985	\N
nm2978717	Noah Levy	\N	\N
nm2986414	Cory Johnson	\N	\N
nm2987477	Ido Bartal	1984	\N
nm2991536	Di Ferrero	1985	\N
nm2995317	Esko Rips	\N	\N
nm2998784	Brian Crosby	\N	\N
nm2999520	Singaravelan	\N	\N
nm3002693	Johnny Kingdom	1939	2018
nm3005544	James Rolfe	1980	\N
nm3010336	Madison Ivy	1989	\N
nm3010442	Vivian C. Recio	\N	\N
nm3013513	Nikhil Raut	\N	\N
nm3013896	Susie Gharib	\N	\N
nm3014915	Ignacia Baeza	1983	\N
nm3026560	Fabiana Lima	\N	\N
nm3029852	Michalis Leventogiannis	\N	\N
nm3030100	Sumit Arora	\N	\N
nm3034977	Samara Weaving	1992	\N
nm3036071	Arbana Osmani	\N	\N
nm3040135	Sebastian Monteghirfo	\N	\N
nm3040878	Melody Gardot	1985	\N
nm3041281	Stef Smith	\N	\N
nm3041506	Brie Bella	1983	\N
nm3042731	Nikki Bella	1983	\N
nm3046221	Eileen Collins	\N	\N
nm3049461	Maru R. Benitez	\N	\N
nm3050219	Sara Khan	1989	\N
nm3050327	Parul Chauhan	1988	\N
nm3055142	Agapitos Mandalios	\N	\N
nm3056551	Nakuul Mehta	1983	\N
nm3056725	Paran Banerjee	1940	\N
nm3060501	Margaret Brennan	\N	\N
nm3069557	Vlasto Peyitch	1956	\N
nm3072445	Joe Barlam	\N	\N
nm3073023	Yukio Chiba	\N	\N
nm3077505	Aleksey Agopyan	1960	\N
nm3078737	Saravuth Nakajad	\N	\N
nm3079852	Adam Bricker	\N	\N
nm3084338	Anand Suryavanshi	1975	2022
nm3084530	Kirill Kripak	\N	\N
nm3085186	Comall Sunjoy Waddhwa	\N	\N
nm3090256	Matthias AndrÃ©asson	\N	\N
nm3095960	Hidenori Yamaguchi	\N	\N
nm3096062	Lee Sang-Yeob	1983	\N
nm3100875	Thaila Ayala	1986	\N
nm3100902	Maria Eduarda Machado	1986	\N
nm3100977	Fiorella Mattheis	1988	\N
nm3102213	Nathalia Dill	1986	\N
nm3102867	BJ Davis	\N	\N
nm3104115	Anja Heyde	1976	\N
nm3106203	Alyse Shorland	\N	\N
nm3109410	Chris De Christopher	\N	\N
nm3115550	Isaiah Fortajada	\N	\N
nm3132250	MarÃ­a JosÃ© Loyola	\N	\N
nm3134341	Polina Maksimova	1989	\N
nm3137135	Jiro Wang	1981	\N
nm3138542	Kavi Kumar Azad	\N	2018
nm3159373	Yixiang Wu	\N	\N
nm3164627	Cameron MoulÃ¨ne	1993	\N
nm3166514	JesÃºs Manuel Ruiz	\N	\N
nm3166643	Jennifer Mistry Bansiwal	1978	\N
nm3167317	Chun Wu	1979	\N
nm3177427	Meghan Falcone	\N	\N
nm3177428	Maik Franz	1981	\N
nm3177523	Alfred Guy	\N	\N
nm3184666	Manuel VÃ¡zquez	1979	\N
nm3186730	The Skids	\N	\N
nm3190642	Sveinung Svendsen	\N	\N
nm3192820	Stuart Roslyn	\N	\N
nm3195118	Ãzcan Mutlu	\N	\N
nm3196800	Kit Warhurst	\N	\N
nm3197404	Shalini Chandran	\N	\N
nm3198229	Roopal Tyagi	\N	\N
nm3202785	John W. Snyder	\N	\N
nm3202886	Manikandan	\N	\N
nm3213904	Anne Lauvergeon	\N	\N
nm3215628	Aanand Kale	1972	\N
nm3221316	Aham Sharma	1989	\N
nm3221617	Tom Steyer	\N	\N
nm3229679	Justin Silverman	1984	\N
nm3231314	Shi-Bao Su	\N	\N
nm3236884	Monica Sherer	1990	\N
nm3237333	Larissa Dee	1987	\N
nm3244005	Minor	\N	\N
nm3246201	Dimple Jhangiani	1990	\N
nm3247526	Billy Raymond	1938	2013
nm3250167	Charlotte Sinclair	\N	\N
nm3256676	Bhuvnesh Shetty	\N	\N
nm3259270	Billy Robbins	\N	\N
nm3260406	Patrick Cohen	\N	\N
nm3266068	Kieran Fallon	\N	\N
nm3267416	Naga Munchetty	1975	\N
nm3268459	Stuart Varney	1949	\N
nm3270211	Lou Charmelle	1983	\N
nm3272008	Can Verel	1982	\N
nm3273623	Dirk Haegemans	1967	2018
nm3277452	Jason Snellman	1983	\N
nm3278030	Dan Brohawn	\N	\N
nm3280981	Hayley Norton	\N	\N
nm3282613	Younan Nowzaradan	1944	\N
nm3283053	Barbara Robbins	\N	\N
nm3283285	Jennifer Trapani	\N	\N
nm3286326	Elizabeth Stanton	1995	\N
nm3292952	Christopher Cafaro	\N	\N
nm3297062	Henk Ekermans	\N	\N
nm3299274	Anna Smolowik	1985	\N
nm3311578	Lawrence B. Lindsey	\N	\N
nm3311945	Karla S Escobar	\N	\N
nm3317666	Jeff Emig	\N	\N
nm3317812	Janel Tsai	1975	\N
nm3324022	Dagang Vilbar	\N	\N
nm3339747	James Kohler	\N	\N
nm3340165	Norimasa Fuke	1962	\N
nm3348292	Luis Benitez	\N	\N
nm3350181	Paco GarcÃ­a Caridad	\N	\N
nm3353325	Kunihiro Kawano	\N	\N
nm3354073	Rahul Banerjee	1983	\N
nm3358781	Tianyu Ma	1986	\N
nm3363648	Jack Fox	\N	\N
nm3365911	Michael Harte	\N	\N
nm3369166	Olga Jankowska	1992	\N
nm3373432	Moumita Gupta	\N	\N
nm3385620	Mpho Molepo	\N	\N
nm3386346	Nabila Syakieb	\N	\N
nm3392732	Richard Blumenthal	1946	\N
nm3393633	Gourab Chatterjee	\N	\N
nm3393716	Virginia Del RÃ­o	\N	\N
nm3397445	Antonio PÃ©rez Henares	\N	\N
nm3398759	Angelica Heart	1983	\N
nm3399189	Rowan Dean	\N	\N
nm3403776	Ushasie Chakraborty	\N	\N
nm3405777	Michael Anastasio	\N	\N
nm3406682	Roman Kurtsyn	1985	\N
nm3407985	Pooja Pawar	\N	\N
nm3411281	Seung-Hyun Lee	1990	\N
nm3415998	Rimjhim Mitra	\N	\N
nm3423578	Pei-hua Wang	1965	\N
nm3436182	Mocha Uson	\N	\N
nm3437910	Gargi Roy Chowdhury	\N	\N
nm3439148	Mia Biondic	\N	\N
nm3463662	The Clara Ward Gospel Singers	\N	\N
nm3465776	Juliano Alves	\N	\N
nm3473040	Jamal Chouckri	\N	\N
nm3478180	Prithviraj	\N	\N
nm3486538	Rajan Shahi	\N	\N
nm3494409	Guillermo Badolato	\N	\N
nm3496171	Jorge Badolato	\N	\N
nm3496186	Kshitee Jog	1983	\N
nm3496376	Shelley K. Booker	\N	\N
nm3504991	Danny D	1987	\N
nm3509514	Ross Giardina	\N	\N
nm3514816	Zaira Nara	1988	\N
nm3518830	Claudia Leitte	1980	\N
nm3531798	Annabel Crabb	\N	\N
nm3534719	Brendan Biondi	\N	\N
nm3536596	Greg Kerr	\N	\N
nm3550276	Kyle Moroney	\N	\N
nm3550488	Marin Arman Grbin	1999	\N
nm3559357	Lyla Storm	1989	\N
nm3561049	Chu-Ho Chen	1978	\N
nm3561404	Nextdoor Jimmy	\N	\N
nm3564483	Benjamin Grant Mitchell	1969	\N
nm3575176	Rati Pandey	1982	\N
nm3577779	Elisabeth Stenmans	\N	\N
nm3578399	Vanaja	\N	\N
nm3583019	Shashank Shende	\N	\N
nm3585344	Milly Amorim	1985	\N
nm3586914	B. Srinivasan	\N	\N
nm3587540	James William O'Halloran	1984	\N
nm3589140	Danson Tang	1984	\N
nm3593310	The First Time	\N	\N
nm3593927	Santosh Singh	\N	\N
nm3597624	The xx	\N	\N
nm3602883	Gabe Griggs	\N	\N
nm3604935	Hasan Zaidi	\N	\N
nm3605018	U.K. Senthil Kumar	\N	\N
nm3605664	Antonin AndrÃ©	\N	\N
nm3607654	David Voytek	\N	\N
nm3614605	Julie Lewis	\N	\N
nm3620085	Nachiketa Chakraborty	1964	\N
nm3620392	Lorin Hay	\N	\N
nm3621232	LourenÃ§o OrtigÃ£o	1989	\N
nm3623555	Jeremy Conway	1986	\N
nm3623762	Mark Ebaben	\N	\N
nm3623776	Ernest Smith	\N	\N
nm3624029	Jehova Waitresses	\N	\N
nm3624035	Tony Scambony	\N	\N
nm3624703	Cristina GÃ³mez Alvis	\N	\N
nm3625474	Elin Ek	\N	\N
nm3627043	Alexandre Carvalho	\N	\N
nm3631924	Bianca Bin	\N	\N
nm3635481	Jana Zupancic	1979	\N
nm3635732	M. Sitare Akbas	1988	\N
nm3638557	Jeffrey Prawdiuk-Spurr	1987	\N
nm3641180	Kim Hee-won	\N	\N
nm3642396	Vaibhav Mangale	\N	\N
nm3645741	Armand Balaj	1987	\N
nm3647274	Natasha Dudinski	\N	\N
nm3648133	AntÃ´nia Fontenelle	1973	\N
nm3648351	Tomi Matic	\N	\N
nm3650388	Pooja Sharma	1989	\N
nm3660320	Claudia MartÃ­n	\N	\N
nm3676781	Rick Perlstein	1969	\N
nm3680658	Yeri Han	\N	\N
nm3681738	Robert William Ford	\N	\N
nm3682799	Kanchan Gupta	\N	\N
nm3691431	Chang-ui Song	\N	\N
nm3701409	Baccara	\N	\N
nm3717178	Sam Mills	\N	\N
nm3717924	Mohammed Jaridi	\N	\N
nm3718704	Radia Bansarsa	\N	\N
nm3721584	Seung-Hyun Choi	1987	\N
nm3724910	Divyanka Tripathi	1984	\N
nm3726640	Piotr Chys	1984	\N
nm3737930	Ibrahim Maalouf	\N	\N
nm3743427	Ulrik Munther	1994	\N
nm3754515	Willy BjÃ¶rkman	\N	\N
nm3755029	Shyamashis R. Bhattacharya	\N	\N
nm3766600	Kaushal Manda	\N	\N
nm3772224	Suhasi Goradia Dhami	1988	\N
nm3776110	Yurina Takiguchi	\N	\N
nm3782988	Cristina Sala	\N	\N
nm3785077	Sandip Chatterjee	\N	\N
nm3786796	Rogeli VÃ¡zquez	\N	\N
nm3790095	Pablo d'Ors	\N	\N
nm3808325	Stu Bennett	1980	\N
nm3814795	Krystle D'Souza	\N	\N
nm3816889	Harshad Chopda	1983	\N
nm3817860	R.J. Blake	\N	\N
nm3818168	Reshmi Ghosh	\N	\N
nm3820235	Tiffany Coyne	\N	\N
nm3820938	Tamron Hall	1970	\N
nm3823828	Minji Gong	1994	\N
nm3824441	Maurice Burman	\N	\N
nm3828128	Gabriel Temudzani	\N	\N
nm3853780	Marc Pastor	\N	\N
nm3857302	Junko Arai	\N	\N
nm3861030	Marie Maser	\N	\N
nm3862585	AKA	1988	2023
nm3863079	Liz Merriman	\N	\N
nm3865112	Malama Argyropoulou	\N	\N
nm3866466	Rubina Dilaik	1987	\N
nm3867770	Noah Sampsel	\N	\N
nm3868520	Filip Bonte	\N	\N
nm3869065	Pamela Mukherjee	\N	\N
nm3875335	Caro Baens	\N	\N
nm3875500	Charlotte Bonte	\N	\N
nm3876099	Andres	\N	\N
nm3876103	Andreas Beel	\N	\N
nm3876656	Maxens Bonte	\N	\N
nm3887870	Sean Skinder	\N	\N
nm3889905	Chris Porter	\N	\N
nm3903498	Erik Larson	\N	\N
nm3908730	Jia Jin	1980	\N
nm3915000	Ramji	\N	\N
nm3916405	John Barrasso	1952	\N
nm3925285	Thaddeus Bullard	1977	\N
nm3928718	Tony Chen	\N	\N
nm3929977	Britney	\N	\N
nm3930799	Vincent O. Ricafrente	\N	\N
nm3935977	Ekavali Khanna	1980	\N
nm3941305	Gwendalina Sputore	\N	\N
nm3945596	Karuna	\N	\N
nm3959904	Tessa Khalaieff	\N	\N
nm3960963	Chris Grant Wenchell	\N	\N
nm3963147	Guanxiang Liu	1980	\N
nm3974782	Shailesh Datar	\N	\N
nm3980269	Kazutoyo Koyabu	1973	\N
nm3981138	Gaziza Abdinabiyeva	\N	\N
nm3984198	Ezequiel Sakson	\N	\N
nm3987270	Piotr Domalewski	1983	\N
nm3989848	Amit Botadkar	\N	\N
nm3998347	Bucky Koba	\N	\N
nm4001362	Arpit Ranka	\N	\N
nm4005943	Sara Rependa	\N	\N
nm4006887	Nina Parker	1979	\N
nm4012353	Hans-JÃ¼rgen Senff	\N	\N
